0,0.12574,0.12501,0,0,0,0,0,0,0,0.0745,0,0.053747,0,0,0,0.050038,0.036568,0.042976,0,0.044223,0,0.050439,0,0.090436,0,0.69943,0,0,0,0,0,0,0.049525,0,0.044415,0.10745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10131,0,0.12347,0,0,0,0,0,0,0.89046,0.29124,0,0,0,0,0,0,0
0,0.11947,0.31558,0,0,0,0,0,0,0,0.049214,0,0.1157,0,0,0,0.44622,0,0.042224,0,0,0.075317,0.42109,0,0.082691,0.69943,0,0,0,0,0,0,0,0.11636,0,0.037562,0.17152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0.19993,0.15698,0,0,0,0,0,0,0
0,0,0.022346,0,0,0.031172,0.28287,0.018103,0.098943,0.14387,0,0,0,0.019124,0,0,0,0,0,0.040814,0.075767,0.036123,0.071271,0.23512,0,0,0,0,0.10172,0.27553,0,0,0,0,0,0,0,0,0,0,0.066054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021916,0,0.021264,0,0,0,0
0,0,0,0.01847,0,0.040529,0.12965,0.022655,0.059033,0.31173,0,0.027979,0,0.11836,0,0,0,0,0,0.017415,0,0,0,0.097515,0,0,0,0.10172,0,0.051037,0,0,0,0,0,0,0,0,0,0,0.054323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01444,0,0.012826,0,0,0,0
0.04745,0,0.027025,0,0,0,0.096165,0.032256,0.05656,0,0,0,0,0.066071,0,0.093899,0,0,0,0,0.2309,0.056159,0.093179,0.35588,0,0.026792,0,0.27553,0.051037,0,0,0,0,0.045969,0,0,0,0,0,0,0.086708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041264,0.036862,0.17065,0,0,0,0
0,0,0.0012913,0,0,0,0,0,0,0,0.016123,0,0,0,0,0,0,0.0024392,0,0,0,0,0,0,0.0073223,0.024294,0.02444,0,0,0,0,0,0,0.0040101,0,0,0,0,0,0,0,0,0,0,0.0011357,0,0.0016828,0,0,0,0,0,0,0,0,0,0,0,0,0.0028112,0,0,0,0,0,0,0,0
0,0,0,0,0,0.024482,0,0.0097299,0,0.0052504,0,0.0042971,0,0.01801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.00094113,0,0,0.0095645,0,0.0097007,0.0027626,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030228,0,0,0,0.0097712,0,0.0097712,0,0,0,0,0,0,0,0,0,0,0.0062815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00092654,0,0,0,0.0018069,0.00089979,0.0026021,0,0,0,0
0,0.01125,0,0,0,0.042876,0.022928,0.027149,0,0.1042,0.06782,0.027356,0.013815,0.062474,0,0.018044,0.013587,0.014917,0.027003,0,0.073471,0,0.051147,0.016948,0,0.049525,0.11636,0.016982,0,0.045969,0,0,0,0,0,0,0,0,0,0,0.010044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027857,0,0,0,0
0,0,0,0,0,0,0.0051264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011578,0,0,0,0,0,0,0,0,0,0,0.07353,0.0055106,0.02274,0.0076944,0,0,0,0,0,0,0,0,0,0,0,0.0059994,0,0.073598,0,0,0,0.042665,0.041723,0.034425,0,0,0,0.0065976
0,0,0.025187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044415,0.037562,0,0,0,0,0,0,0,0,0,0.028093,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04158,0,0,0,0.0045743,0.027429,0.030615,0,0,0.074843,0.082698,0,0,0,0,0,0,0
0,0,0.30651,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291,0,0,0,0,0,0.016079,0,0,0.10745,0.17152,0,0,0,0,0,0,0,0,0.028093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046407,0,0,0,0.017806,0,0.2156,0,0,0.12928,0.45086,0.024353,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.007957,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0048224,0,0,0,0.0031736,0,0,0,0,0,0,0,0,0,0,0,0.011921,0,0.003925,0.020914,0.064505,0,0.061314,0,0.0092678,0,0,0,0,0,0,0,0,0,0.059843,0,0,0,0,0.019457,0,0,0,0,0.0054668
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028769,8.5115e-05,0.00042314,0,0.00052042,0,0.0011551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00058851,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011921,0,0,0,0.23908,0,0.44142,0,0.10231,0,0.053552,0,0,0,0,0,0.036697,0,0,0,0,0,0,0,0.015751,0.029739,0,0,0.020498,0,0.035928
0,0,0,0,0,0,0.15028,0.027799,0,0.024002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06576,0,0,0,0.066054,0.054323,0.086708,0,0,0,0,0.07353,0,0,0,0,0,0,0.068304,0.16563,0,0,0,0,0.20617,0,0,0,0,0,0,0,0,0.064121,0.30716,0,0,0,0.32818,0.19076,0.14041,0,0,0,0.03587
0,0,0,0,0,0,0.012996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23908,0.068304,0,0.012651,0.14265,0,0.051684,0,0.14617,0.029421,0,0,0,0,0.014893,0,0,0,0.029854,0,0,0,0.040413,0.05994,0.015185,0,0.02444,0,0.057217
0,0,0,0,0,0,0.011021,0,0,0.014871,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010515,0,0,0,0.010649,0,0,0,0,0,0,0.02274,0,0,0.020914,0,0.0072518,0.16563,0.012651,0,0.045554,0,0.017164,0,0.036026,0,0,0,0,0,0.019547,0,0,0,0.072404,0,0,0,0.076356,0.067418,0.048404,0,0,0.0071983,0.007923
0,0,0,0,0,0,0,0,0,0.024749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064505,0,0.44142,0,0.14265,0.045554,0,0,0.1788,0,0.095854,0,0,0,0,0,0,0,0,0,0.042951,0,0,0,0.099016,0.2048,0,0,0,0,0.085903
0,0,0,0,0,0,0,0,0,0,0.0099487,0,0.0054911,0,0,0,0,0.0069527,0,0,0,0,0,0,0,0.010408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036308,0,0,0,0.0031371,0,0.016362,0,0,0,0,0.053224,0,0,0,0,0,0.025683,0.064717,0.010438,0,0.0035894,0,0.010493,0,0,0.065989
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061314,0,0.10231,0,0.051684,0.017164,0.1788,0,0,0,0.058576,0.019399,0,0,0,0,0.20457,0,0,0,0,0,0,0,0.014521,0.047188,0,0,0,0,0.046614
0,0,0,0,0,0,0,0,0,0,0.013451,0,0.007298,0,0,0,0,0.013149,0.0049367,0,0,0,0,0,0.0050096,0.021901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03025,0.0208,0,0,0,0,0,0.055074,0.135,0.080898,0,0,0,0,0,0,0.018594
0,0,0,0,0,0,0.017094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053552,0.20617,0.14617,0.036026,0.095854,0.016362,0.058576,0,0,0,0,0,0,0,0.026746,0,0,0.01679,0.092024,0,0,0,0.079373,0.21242,0.047849,0,0.021315,0,0.12076
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011527,0.029421,0,0.004854,0,0.019399,0,0.013451,0,0,0,0,0,0.0022616,0,0,0,0.0019917,0,0,0,0,0.0065928,0,0,0.005282,0,0.0041439
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018504,0,0,0,0,0.02865,0,0.031086,0,0,0,0.007889,0,0,0.012274,0,0,0,0,0,0,0.0083534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18802,0.071088,0,0,0,0,0.016901,0,0,0.18583,0,0,0,0.04764
0,0,0.029032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10131,0.020386,0,0,0,0,0,0,0,0,0.04158,0.046407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0083388,0,0.055879,0,0,0.035573,0.41164,0,0,0.029199,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.0062985,0,0.0034557,0,0,0,0,0.01321,0.005603,0,0,0,0,0,0,0.023115,0.0040515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03025,0,0,0,0,0,0,0,0,0,0,0,0.029216,0.094774,0.029073,0,0,0,0.0061964,0,0,0.020128
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025038,0.031398,0,0,0,0,0,0,0.12347,0.02078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053224,0,0.0208,0,0,0,0,0,0,0,0,0,0.0066803,0,0.046672,0.1033,0.094325,0,0,0.0108,0,0,0,0.072209
0,0,0,0,0,0,0,0,0,0.0096983,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0060626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036697,0,0.014893,0.019547,0,0,0.20457,0,0.026746,0,0,0,0,0,0,0,0,0,0.022716,0,0,0,0.0373,0.033139,0,0,0,0,0.011729
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024703,0,0,0,0,0.055179,0,0.017998,0,0,0,0,0,0,0.017081,0,0,0,0,0,0,0.017806,0,0,0,0.017354,0,0,0,0,0,0,0,0,0.18802,0,0,0,0,0,0.071382,0.34113,0.015525,0,0,0.084475,0.038479,0,0.27849,0,0,0,0.074889
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017288,0,0,0,0,0.023385,0,0.025155,0,0,0,0.011099,0,0,0.011863,0,0,0,0,0,0.027429,0,0,0,0,0.017393,0,0,0,0,0,0,0,0,0.071088,0,0,0,0,0.071382,0,0.087559,0.022431,0,0,0.036597,0.080188,0.015377,0.11004,0,0,0,0.011931
0,0,0.09129,0,0,0,0,0,0,0,0,0,0,0,0,0.02159,0,0,0,0,0,0,0.12466,0,0,0,0.125,0,0,0,0,0,0,0,0,0.030615,0.2156,0,0,0,0.064121,0,0,0,0,0,0,0,0,0,0.055879,0,0,0,0.34113,0.087559,0,0.034204,0,0.032935,0.5571,0.074145,0,0.12988,0,0,0,0.041429
0,0,0,0,0,0,0.022076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073598,0,0,0.059843,0,0,0.30716,0.029854,0.072404,0.042951,0,0,0,0.092024,0,0,0,0,0,0.022716,0,0.022431,0.034204,0,0,0,0,0.2298,0.1668,0.20512,0,0,0.024406,0.029107
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00669,0.004674,0,0,0,0,0,0,0.025569,0.007709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025683,0,0.055074,0,0,0,0.0051312,0.029216,0.046672,0,0,0,0,0,0,0.1378,0.07547,0,0,0,0.0058486,0,0,0.015544
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057455,0.14736,0,0,0,0,0,0,0.89046,0.19993,0,0,0,0,0,0,0,0,0.074843,0.12928,0,0,0,0,0,0,0,0.064717,0,0.135,0,0,0,0.035573,0.094774,0.1033,0,0,0,0,0,0.1378,0,1,0,0,0,0.040746,0,0,0.05709
0,0,0.15637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043204,0,0,0,0,0,0,0.29124,0.15698,0,0,0,0,0,0,0,0,0.082698,0.45086,0,0,0,0,0,0,0,0,0,0.080898,0,0,0,0.41164,0,0.094325,0,0.084475,0,0.5571,0,0.07547,1,0,0,0,0,0,0,0,0.076343
0,0,0,0,0,0,0.033834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021913,0,0,0,0.021916,0,0.041264,0,0,0,0,0.042665,0,0.024353,0,0,0,0.32818,0.040413,0.076356,0.099016,0,0,0,0.079373,0,0,0,0,0,0.0373,0.038479,0.080188,0.074145,0.2298,0,0,0,0,0.12561,0.3115,0,0,0,0.024815
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036862,0,0,0,0,0.041723,0,0,0.019457,0,0.029739,0.19076,0.05994,0.067418,0.2048,0,0.047188,0,0.21242,0,0,0,0,0,0.033139,0,0.015377,0,0.1668,0,0,0,0.12561,0,0.025043,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062778,0,0,0,0,0.20381,0,0,0,0,0,0,0,0,0.17065,0,0,0,0.027857,0.034425,0,0,0,0,0,0.14041,0,0.048404,0,0,0,0,0.047849,0,0.18583,0.029199,0,0,0,0.27849,0.11004,0.12988,0.20512,0,0,0,0.3115,0.025043,0,0,0,0,0.059736
0,0,0,0,0,0,0,0,0,0,0.0034776,0,0.0018312,0,0,0,0,0.0033462,0.0010433,0,0,0,0,0,0.001177,0.0043263,0.0011722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010493,0,0,0,0,0,0,0.0061964,0.0044381,0,0,0,0,0,0.0058486,0.040746,0.013706,0,0,0,0,0,0,0.0016537
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020498,0,0.02444,0,0.0037426,0,0.0047981,0,0.021315,0.005282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00081224,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00093383,0,0,0,0,0,0,0.00091924,0.0011649,0.0043992,0,0,0,0,0.00064931,0,0,0,0,0,0.0051434,0,0.0071983,0,0,0,0,0,0,0,0,0,0,0,0,0.0029377,0,0.024406,0,0,0,0.004888,0,0.0057951,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035928,0.03587,0.057217,0,0.085903,0.065989,0.046614,0.018594,0.12076,0,0.04764,0,0.020128,0.072209,0.011729,0.074889,0.011931,0.041429,0.029107,0.015544,0.05709,0.076343,0.024815,0,0.059736,0,0,0,0
